name,cname
Royal Lincolnshire Regimental Museum,United Kingdom
Royal Liver Building,United Kingdom
Royal Military Police Museum,United Kingdom
Royal Museum of Scotland,United Kingdom
Royal Naval Patrol Service Association Museum,United Kingdom
Royal Opera House,United Kingdom
Royal Pavilion,United Kingdom
Royal Pump Rooms,United Kingdom
Royal Scots Dragoon Guards Regimental Museum,United Kingdom
Royal Scottish Museum,United Kingdom
Royal Sussex Regimental Museum,United Kingdom
Royal Tweed Bridge,United Kingdom
Royal United Services Museum,United Kingdom
Royal Victoria Dock Bridge,United Kingdom
Royal Wiltshire Yeomanry Museum,United Kingdom
Royston & District Museum & Art Gallery,United Kingdom
Rozelle House,United Kingdom
"Rudchester Roman fort, associated civil settlement and a section of Hadrian's Wall and vallum from the A69 to the March Burn in wall mile 13",United Kingdom
Ruddington Village Museum,United Kingdom
Rugby Flyover,United Kingdom
Rugby School Museum,United Kingdom
"Ruined Cathedral Church of St Michael, Coventry",United Kingdom
Ruislip Gardens tube station,United Kingdom
Ruislip Manor tube station,United Kingdom
Rumble Museum,United Kingdom
Rumster Forest transmitting station,United Kingdom
Runcorn Town Hall,United Kingdom
Rupert Bear Museum,United Kingdom
Rushden Museum,United Kingdom
Ruskie Small Farm Museum,United Kingdom
Russell Square tube station,United Kingdom
Rustington Museum,United Kingdom
Ruthin Craft Centre,United Kingdom
Ruthin Gaol Museum,United Kingdom
Ruthwell Museum,United Kingdom
Ryde Pier,United Kingdom
Rye Castle Museum (East Street),United Kingdom
Ryhope Engines Museum,United Kingdom
Rylstone Manor,United Kingdom
SE portal of Conwy Railway Tunnel,United Kingdom
SEC Armadillo,United Kingdom
SIS Building,United Kingdom
Saffron Walden Museum,United Kingdom
Sage Gateshead,United Kingdom
Sail Loft Museum,United Kingdom
Sailors' Reading Room,United Kingdom
Saint Alkmund's Way Footbridge,United Kingdom
Salcombe Maritime Museum,United Kingdom
Salisbury Cathedral,United Kingdom
Sally Lunns Historic Eating House & Museum,United Kingdom
Saltaire,United Kingdom
Saltaire Collection,United Kingdom
Saltash Heritage Museum,United Kingdom
Salts Mill,United Kingdom
Saltwell Park Museum,United Kingdom
Sammy Miller Motorcycle Museum,United Kingdom
Sandaig Island Life Museum,United Kingdom
Sandown Pier,United Kingdom
Sankey Viaduct,United Kingdom
Sanquhar Tolbooth Museum,United Kingdom
Sapperton Canal Tunnel,United Kingdom
Sarehole Mill,United Kingdom
Savings Banks Museum,United Kingdom
Saxmundham Museum,United Kingdom
Scalloway Museum,United Kingdom
Scammonden Bridge,United Kingdom
Scarborough Fair Collection,United Kingdom
Scarborough Maritime Heritage Centre,United Kingdom
Scarborough Rail Bridge,United Kingdom
Scotch Whisky Heritage Centre,United Kingdom
Scotland Street School Museum,United Kingdom
Scotswood Bridge,United Kingdom
Scotswood Railway Bridge,United Kingdom
Scott Polar Research Institute,United Kingdom
Scottish Football Museum,United Kingdom
Scottish Horse Regimental Museum,United Kingdom
Scottish Mining Museum,United Kingdom
Scottish Museum of Wool Textiles,United Kingdom
Scottish National Gallery,United Kingdom
Scottish Parliament Building,United Kingdom
Scottish Submarine Centre,United Kingdom
Scriveners Books Victorian Museum,United Kingdom
"Sea Brows (milefortlet 23), 500m south west of Bank End part of the Roman frontier defences along the Cumbrian coast",United Kingdom
Seallam! Visitor Centre,United Kingdom
Seamus Heaney Homeplace,United Kingdom
Seatsides 1 Roman temporary camp and section of the Stanegate Roman road from the west side of the road from Once Brewed to the south side of the B631,United Kingdom
Seatsides 2 Roman temporary camp,United Kingdom
Second Severn Crossing,United Kingdom
Segedunum Museum,United Kingdom
Selfridges,United Kingdom
Selhurst Park,United Kingdom
Selsey Lifeboat Museum,United Kingdom
Send And Ripley Local History Museum,United Kingdom
Senedd building,United Kingdom
Senhouse Roman Museum,United Kingdom
Sentry Hill,United Kingdom
Session Cottage Museum,United Kingdom
Seven Sisters station,United Kingdom
Seven Stories,United Kingdom
Sevenoaks Museum,United Kingdom
Severn Bridge,United Kingdom
Severn Tunnel,United Kingdom
Shackerstone railway station,United Kingdom
Shakespeare Tower,United Kingdom
Shakespeare's Globe,United Kingdom
Shakkin' Briggie,United Kingdom
Shaldon Bridge,United Kingdom
Shanks Millennium Bridge,United Kingdom
Sharmanka Kinetic Gallery,United Kingdom
Sharpes Pottery Museum,United Kingdom
Shawbost Folk Museum,United Kingdom
Sheffield City Hall,United Kingdom
Sheffield Town Hall,United Kingdom
Shefton Museum,United Kingdom
Sheldonian Theatre,United Kingdom
Shell Centre,United Kingdom
Shepherd Wheel,United Kingdom
Shepherd's Bush Market tube station,United Kingdom
Shepherd's Bush tube station,United Kingdom
Sheppey Crossing,United Kingdom
Shere Museum,United Kingdom
Sherlock Holmes Museum,United Kingdom
Sherwood Foresters Regimental Museum,United Kingdom
Shetland Crofthouse Museum,United Kingdom
Shetland Museum,United Kingdom
Shetland Textile Museum,United Kingdom
Shields Road subway station,United Kingdom
Shin Railway Viaduct,United Kingdom
Shiplake Railway Bridge,United Kingdom
Shipwreck Centre And Maritime Museum,United Kingdom
Shipwreck Museum,United Kingdom
Shire Hall Historic Courthouse Museum,United Kingdom
Shire Horse Farm and Carriage Museum,United Kingdom
Shirehall Museum,United Kingdom
Shoreditch High Street,United Kingdom
Shrewsbury Museum and Art Gallery,United Kingdom
Shrigley Hall,United Kingdom
Sick To Death,United Kingdom
Sidney Cooper Museum,United Kingdom
Signal Tower Museum,United Kingdom
"Silloth Golf Course tower 12a, 670m WNW of Blitterlees Farm, part of the Roman frontier defences along the Cumbrian coast",United Kingdom
"Silloth Golf Course tower 12b, 410m north west of Heatherbank, part of the Roman frontier defences along the Cumbrian coast",United Kingdom
Silver Jubilee Bridge,United Kingdom
Silver Street Bridge,United Kingdom
Simonsbath House,United Kingdom
Sir Henry Jones Museum,United Kingdom
Sissinghurst Castle,United Kingdom
Sittingbourne Heritage Museum,United Kingdom
Six Poor Travellers House,United Kingdom
Skara Brae,United Kingdom
Skara Brae Visitor Centre,United Kingdom
Skelton,United Kingdom
Skerryvore Lighthouse Museum,United Kingdom
Skidby Windmill And Museum of East Riding Life,United Kingdom
Skye Bridge,United Kingdom
Skye Museum of Island Life,United Kingdom
"Skye, Colbost No. 1, Croft Museum",United Kingdom
Slate Islands Heritage Trust Museum,United Kingdom
Slateford Aqueduct,United Kingdom
Smallhythe Place,United Kingdom
Smerrill Farm Museum,United Kingdom
Smugglers Museum,United Kingdom
Smythson Stationery Museum,United Kingdom
Sneinton Tunnel,United Kingdom
Snibston Discovery Museum,United Kingdom
"Social History Museum, Colchester",United Kingdom
Soldiers of Oxfordshire Museum,United Kingdom
Somerset And Dorset Railway Trust Museum,United Kingdom
Somerset Brick and Tile Museum,United Kingdom
Somerset Cricket Museum,United Kingdom
Somerset House,United Kingdom
Sonning Bridge,United Kingdom
Soseki Museum,United Kingdom
Sotterley Agricultural Museum,United Kingdom
Souter Lighthouse,United Kingdom
South Dock Pontoon Bridge,United Kingdom
South Ealing tube station,United Kingdom
South East Romany Museum,United Kingdom
South Gare Lighthouse,United Kingdom
South Georgia Museum,United Kingdom
South Harrow tube station,United Kingdom
South Kensington tube station,United Kingdom
South Kenton station,United Kingdom
South Nottinghamshire Hussars Museum,United Kingdom
South Pier,United Kingdom
South Quay DLR station,United Kingdom
South Ribble Museum,United Kingdom
South Uist Folk Museum,United Kingdom
South Wimbledon tube station,United Kingdom
Southampton Central railway station,United Kingdom
Southampton Maritime Museum,United Kingdom
Southburn Archaeological Museum,United Kingdom
Southend Historic Aircraft Museum,United Kingdom
Southend Pier,United Kingdom
Southgate tube station,United Kingdom
Southport Pier,United Kingdom
Southwark Bridge,United Kingdom
Southwark Cathedral,United Kingdom
Southwark tube station,United Kingdom
Southwold Museum,United Kingdom
Southwold Pier,United Kingdom
Spaceport,United Kingdom
Spalding Gentlemens Society Museum,United Kingdom
Speech House,United Kingdom
Spelthorne Museum,United Kingdom
Spinnaker Tower,United Kingdom
Spitfire & Hurricane Memorial Museum,United Kingdom
Springhill,United Kingdom
Spye Park Stables Museum,United Kingdom
St Agnes Mining District,United Kingdom
St Agnes Parish Museum,United Kingdom
St Albans Organ Museum,United Kingdom
"St Alfege Church, Greenwich",United Kingdom
St Alphege London Wall,United Kingdom
St Andrew's Cathedral,United Kingdom
St Andrew's Church,United Kingdom
St Andrews Cathedral Museum,United Kingdom
St Andrews Museum,United Kingdom
St Andrews Preservation Trust Museum,United Kingdom
St Annes Chapel and Old Grammar School Museum,United Kingdom
St Asaph Cathedral Museum,United Kingdom
St Augustine's Abbey,United Kingdom
St Brides Crypt Museum,United Kingdom
St Chad's Cathedral,United Kingdom
"St Chad's Church, Far Headingley",United Kingdom
St Columb's Cathedral,United Kingdom
St Columba Heritage Centre,United Kingdom
St Francis & Hurstwood Park Hospital Museum,United Kingdom
St George Wharf,United Kingdom
St George and Related Fortifications,United Kingdom
St George in the East,United Kingdom
"St George's Church, Everton",United Kingdom
"St George's Hall, Bradford",United Kingdom
St Giles' Cathedral,United Kingdom
St Giles' Church,United Kingdom
St Helens Museum And Art Gallery,United Kingdom
St James’ Park,United Kingdom
St John Ambulance Museum,United Kingdom
St John Medieval Museum And Coningsby Hospital,United Kingdom
"St Johns' College, Bridge Over Bin Brook Between Trinity And St John's Backs",United Kingdom
St Just Mining District,United Kingdom
St Kilda,United Kingdom
St Leger Farm Museum,United Kingdom
St Machar's Cathedral,United Kingdom
St Margaret's Museum,United Kingdom
"St Mark's Church, Preston",United Kingdom
St Martin in the Bull Ring,United Kingdom
St Martin's Church,United Kingdom
"St Mary le Strand, Westminster",United Kingdom
"St Mary's Church, Studley Royal",United Kingdom
St Michael at the North Gate,United Kingdom
St Michael's Bridge,United Kingdom
St Michael's Mount castle,United Kingdom
St Mungo Museum of Religious Life and Art,United Kingdom
"St Nicholas' Church, Durham",United Kingdom
St Olave's Bridge,United Kingdom
St Pancras railway station,United Kingdom
St Paul's Cathedral,United Kingdom
St Peter Hungate Church Museum,United Kingdom
St Peter's Cathedral,United Kingdom
St Thomas Mini Museum,United Kingdom
St Thomas' Hospital,United Kingdom
St Vigeans Sculptured Stones Museum,United Kingdom
St Winefride's Well Museum,United Kingdom
St. Enoch Centre,United Kingdom
St. George's historic town,United Kingdom
St. Helen's,United Kingdom
St. Nicholas Church Museum,United Kingdom
"St. Nicholas Church, Chiswick",United Kingdom
Stadium House,United Kingdom
Stadium of Light,United Kingdom
Staff College Museum,United Kingdom
Staffin Dinosaur Museum,United Kingdom
Stafford Gallery,United Kingdom
Staines Railway Bridge,United Kingdom
Stalham Firehouse Museum,United Kingdom
Stambermill Viaduct,United Kingdom
Stamford Brewery Museum,United Kingdom
Standedge Tunnels,United Kingdom
Stanley Ferry Aqueduct,United Kingdom
Stanley House,United Kingdom
Stanmer Rural Museum,United Kingdom
Stanmore tube station,United Kingdom
"Stapehill Abbey, Crafts, Gardens & Country Museum",United Kingdom
Star Castle,United Kingdom
Start Point Lighthouse,United Kingdom
Stewarton Museum,United Kingdom
Stewartry Museum,United Kingdom
Steyning Museum,United Kingdom
Stirling Castle,United Kingdom
Stirling Smith Museum and Art Gallery,United Kingdom
Stockport Museum,United Kingdom
Stockport Town Hall,United Kingdom
Stockton and Darlington Railway,United Kingdom
Stockwell tube station,United Kingdom
Stondon Motor Museum,United Kingdom
Stone Museum of Geology,United Kingdom
Stone Science Museum,United Kingdom
"Stone circle, defended settlement, Romano-British farmstead & field system, Roman camp & group of shielings immediately south of Greenlee Lough",United Kingdom
Stonebridge Park station,United Kingdom
Stonehaven Tolbooth,United Kingdom
Stonehenge,United Kingdom
Stonehenge and Associated Monuments,United Kingdom
"Stonehenge, Avebury and Associated Sites",United Kingdom
Stones  of Stenness,United Kingdom
Storiel,United Kingdom
Stow Maries Great War Aerodrome Museum,United Kingdom
Strachur Smiddy Museum,United Kingdom
Stranraer Museum,United Kingdom
Strata SE1,United Kingdom
Stratford Centre,United Kingdom
Stratford Motor Museum,United Kingdom
Stratford Park,United Kingdom
Strathnaver Museum,United Kingdom
Stromness Museum,United Kingdom
Strumpshaw Hall Steam Museum,United Kingdom
Stuart House,United Kingdom
Studley Royal Park,United Kingdom
Studley Royal Park including the Ruins of Fountains Abbey,United Kingdom
Sturminster Newton Museum & Mill,United Kingdom
Sudbury Heritage Centre & Museum,United Kingdom
Sudbury Hill tube station,United Kingdom
Sudbury Museum,United Kingdom
Sue Ryder Foundation Museum,United Kingdom
Suffolk Punch Heavy Horse Museum,United Kingdom
Suffolk Underwater Studies Museum,United Kingdom
"Summerlee, Museum of Scottish Industrial Life",United Kingdom
Sunny Rigg 1 Roman temporary camp,United Kingdom
Sunny Rigg 2 Roman temporary camp,United Kingdom
Sunny Rigg 3 Roman temporary camp,United Kingdom
Surrey Fire Museum,United Kingdom
Surrey Heath Museum,United Kingdom
Surrey Infantry Museum,United Kingdom
Surrey Police Museum,United Kingdom
Sussex Combined Services Museum,United Kingdom
Sussex Farm Museum,United Kingdom
Sutton Coldfield transmitting station,United Kingdom
Sutton Windmill & Broads Museum,United Kingdom
Swaffham Museum,United Kingdom
Swanage Museum,United Kingdom
Swanage Pier,United Kingdom
Swansea Barrage,United Kingdom
Swansea Industrial and Maritime Museum,United Kingdom
Swansea Museum,United Kingdom
"Swarthy Hill North tower 20b, 460m south west of Blue Dial, part of the Roman frontier defences along the Cumbrian coast",United Kingdom
"Swarthy Hill milefortlet 21, 80m south of the Saltpans, part of the Roman frontier defences along the Cumbrian coast",United Kingdom
Swedenborg Society Museum,United Kingdom
Swinford Museum,United Kingdom
Swiss Cottage tube station,United Kingdom
"Swtan Museum, Anglesey",United Kingdom
T H Parry-Williams Museum,United Kingdom
Tacla Taid Transport And Agriculture Museum,United Kingdom
Taggart Tile Museum,United Kingdom
Taigh Chearsabhagh Museum And Arts Centre,United Kingdom
Taigh-tasgaidh Chill Donnain,United Kingdom
Tain & District Museum,United Kingdom
Talbot Rice Gallery,United Kingdom
Tam Oshanter Museum,United Kingdom
Tamar Bridge,United Kingdom
Tamar Valley Mining District with Tavistock,United Kingdom
Tamworth Castle,United Kingdom
Tangwick Haa museum,United Kingdom
Tata Steel Port Talbot Museum,United Kingdom
Tate Britain,United Kingdom
Tate Modern,United Kingdom
Tavistock Museum,United Kingdom
Tay Rail Bridge,United Kingdom
Tay Road Bridge,United Kingdom
Tayside Medical History Museum,United Kingdom
Teapot Island,United Kingdom
Tees Barrage,United Kingdom
Tees Newport Bridge,United Kingdom
Tees Viaduct,United Kingdom
Teesquay Millennium Footbridge,United Kingdom
Temperate House,United Kingdom
"Temple Church, London",United Kingdom
Temple Footbridge,United Kingdom
Temple of Diana,United Kingdom
Temple tube station,United Kingdom
Tenfoot Bridge,United Kingdom
Tenterden And District Museum,United Kingdom
Terracotta Warriors Museum,United Kingdom
Tewkesbury Heritage & Visitor Centre,United Kingdom
Thame Museum,United Kingdom
Thames Barrier,United Kingdom
Thames River Police Museum,United Kingdom
Thames Tunnel,United Kingdom
Thames Valley Police Museum,United Kingdom
Thameside Centre,United Kingdom
The Abingdon Collection,United Kingdom
The Argory,United Kingdom
The Ark Museum,United Kingdom
The Armstrongs Household And Farming Museum,United Kingdom
The Atmospheric Railway Museum,United Kingdom
The Auld Post Office Museum,United Kingdom
The Belfast Barge,United Kingdom
The Bellfoundry Museum,United Kingdom
The Beverley Treasure House,United Kingdom
The Big Idea,United Kingdom
"The Biltmore Mayfair, LXR Hotels & Resorts",United Kingdom
The Broadcasting Museum,United Kingdom
The Bryans Museum,United Kingdom
The Bubblecar Museum,United Kingdom
The Buckie Drifter Maritime Heritage Centre,United Kingdom
The Budding Foundation Museum of Gardening,United Kingdom
The Bugatti Trust Museum,United Kingdom
The Bullecourt Museum,United Kingdom
The C.M Booth Collection,United Kingdom
The Cabin Museum,United Kingdom
The Caledonian,United Kingdom
The Castle Heritage Centre Bude,United Kingdom
The Cecil Higgins Museum,United Kingdom
The Charterhouse Museum,United Kingdom
The Chichester City Museum,United Kingdom
The Cider Press Museum,United Kingdom
The Clink,United Kingdom
The Coach House Museum,United Kingdom
The Collection,United Kingdom
The Collectors Rendezvous,United Kingdom
The Computer Sheds,United Kingdom
The Cornish Museum,United Kingdom
The Counting House Museum,United Kingdom
The Courthouse Museum,United Kingdom
The Crime Museum,United Kingdom
The Crypt Museum,United Kingdom
The Crystal Palace,United Kingdom
The Cumberland Toy & Model Museum,United Kingdom
The David Coulthard Museum,United Kingdom
The David Parr House,United Kingdom
The Devil’s Porridge Museum,United Kingdom
The Dinosaur Farm Museum,United Kingdom
The Donald Mcgill Museum,United Kingdom
The Douglas Museum - House of Wonders,United Kingdom
The Drayton Court,United Kingdom
The Dudson Museum,United Kingdom
The Duke of Lancaster's Own Yeomanry Museum,United Kingdom
The East England Military Museum,United Kingdom
The Epping Forest Museum,United Kingdom
The Etches Collection,United Kingdom
The Farmland Museum,United Kingdom
The Furness Museum,United Kingdom
The Fusilier Museum,United Kingdom
The George Hotel,United Kingdom
The Great Glasshouse,United Kingdom
The Great Spa Towns of Europe,United Kingdom
The Green Building,United Kingdom
The Gurkha Museum,United Kingdom
The Harmonium Museum,United Kingdom
The Hawthorns,United Kingdom
The Heathcote Museum,United Kingdom
The Highland Drover Centre,United Kingdom
The History On Wheels Museum,United Kingdom
The Hockey Museum,United Kingdom
The Holley/Cornelius Collection,United Kingdom
The Hop Farm Museum,United Kingdom
The Hub Museum,United Kingdom
The Iron Bridge,United Kingdom
The Iron Bridge Across The Debdon Burn 80 Metres North West Of Cragside,United Kingdom
The James Paterson Museum,United Kingdom
The Jensen Museum,United Kingdom
The John Buchan Story,United Kingdom
The John George Joicey Museum,United Kingdom
The Kohima Museum,United Kingdom
The Last House Museum & Gift Shop,United Kingdom
The Lawrence Room (Girton's Museum Collection),United Kingdom
The Light Dragoons (15th/19th The Kings Royal Hussars) Museum,United Kingdom
The Lion Bridge,United Kingdom
The Liverpool FC Story,United Kingdom
The Lowry,United Kingdom
The Luxulyan Valley and Charlestown,United Kingdom
The Lyc Museum & Art Gallery,United Kingdom
The Mad Museum,United Kingdom
The Main Guard,United Kingdom
The Mechanical Music Museum & Bygones,United Kingdom
The Merchants House,United Kingdom
The Mercian Regiment Museum (Worcestershire),United Kingdom
The Midland Motor Museum,United Kingdom
The Milne Museum,United Kingdom
The Minories,United Kingdom
The Motor Boat Museum,United Kingdom
The Munnings Museum,United Kingdom
The Museum of Cipher Equipment,United Kingdom
The Museum of Electricity,United Kingdom
The Museum of Methodism and John Wesley's House,United Kingdom
The Museum of Practical Geology,United Kingdom
The Museum of Saint John Henry Cardinal Newman,United Kingdom
The Museum of The National Rifle Association,United Kingdom
The Museum of the Broads,United Kingdom
The Museum of the Horse,United Kingdom
The Mytton and Mermaid Hotel,United Kingdom
The Nally Heritage Centre,United Kingdom
The National Holocaust Centre & Museum,United Kingdom
The National Speedway Museum,United Kingdom
The Novium,United Kingdom
The Old Fire Station,United Kingdom
The Old Hall Hotel,United Kingdom
"The Old Rectory, St Columb Major",United Kingdom
The Old School,United Kingdom
The Old Sunday School,United Kingdom
The Old Waiting Room,United Kingdom
The Open Museum,United Kingdom
The Orkney Museum,United Kingdom
The Palladian Bridge,United Kingdom
The Palm House Botanic Gardens Stranmillis Road Belfast,United Kingdom
The Peace Museum,United Kingdom
The Pengelly Museum,United Kingdom
The People's Story Museum,United Kingdom
The Postal Museum,United Kingdom
The Precinct Toy Collection,United Kingdom
The Printing House Museum,United Kingdom
The Pumphouse Educational Museum,United Kingdom
The Queen's Royal Lancers and Nottinghamshire Yeomanry Museum,United Kingdom
The Real Crime Museum,United Kingdom
The Red Feather Club 95th Bomb Group Museum,United Kingdom
The Red House,United Kingdom
The Reid Concert Hall Museum of Instruments,United Kingdom
The Reitlinger Bequest Museum,United Kingdom
The Rifles Museum,United Kingdom
The Ritz London,United Kingdom
The Robertson Museum,United Kingdom
The Rolling Bridge,United Kingdom
The Roman bath house to the north east of Castlesteads Roman fort in wall mile 56,United Kingdom
The Roman fort and associated civil settlement and a medieval tower house at Bowness on Solway at the west end of Hadrian's Wall in wall mile 80,United Kingdom
"The Roman fort, vicus, bridge abutments and associated remains of Hadrian's Wall at Chesters in wall mile 27",United Kingdom
The Romany Museum,United Kingdom
The Royal Mint Museum,United Kingdom
The Royal Observer Corps Museum,United Kingdom
The Scottish Crannog Centre,United Kingdom
The Shambles Museum,United Kingdom
The Shard,United Kingdom
The Shipwreck Centre,United Kingdom
The Shoe Museum,United Kingdom
The Siege Museum,United Kingdom
The Slate Landscape of Northwest Wales,United Kingdom
The Spalding Bulb Museum,United Kingdom
The Staffordshire Police Museum,United Kingdom
The Staithes Story,United Kingdom
The Stangate at Crosby Lodge,United Kingdom
The Stewart Museum,United Kingdom
The Storrington And District Museum,United Kingdom
The Story Museum,United Kingdom
The Suffolk Punch Trust Heritage Museum,United Kingdom
The Tetley,United Kingdom
The Thomas Shop Museum,United Kingdom
The Time Machine Museum of Science Fiction,United Kingdom
The Tolhouse,United Kingdom
The Tower,United Kingdom
"The Trafalgar St. James London, Curio Collection by Hilton",United Kingdom
The Tramshed,United Kingdom
The True Crime Museum,United Kingdom
The Usher Gallery,United Kingdom
The Vennel Gallery,United Kingdom
The Victoria Hotel,United Kingdom
"The Viktor Wynd Museum of Curiosities, Fine Art & Natural History",United Kingdom
"The Village Museum, Little Crosby",United Kingdom
"The Waldorf Hilton, London",United Kingdom
"The Westminster London, Curio Collection by Hilton",United Kingdom
The Who Shop Museum,United Kingdom
The William Marriott Museum,United Kingdom
The Wiltshire Regimental Museum,United Kingdom
The Woodland Heritage Museum,United Kingdom
The Workhouse Museum,United Kingdom
The Working Carriage Museum,United Kingdom
The Zaha Hadid Foundation,United Kingdom
"The section of Stanegate Roman road from Fell End Roman temporary camp to the track to Old Shield, and the Roman cemetery adjacent to Carvoran Roman f",United Kingdom
"The vallum and a British settlement between the field boundary west of turret 37a & the road to Steel Rigg car park, in wall miles 37, 38 & 39",United Kingdom
"The vallum and early Roman road between the field boundary east of turret 34a and the field boundary west of milecastle 36 in wall miles 34, 35 and 36",United Kingdom
"The vallum between Cockmount Hill and Walltown Quarry West in wall miles 43, 44 and 45",United Kingdom
"The vallum between Oatens Bank, Harlow Hill, and Whittle Dene Watercourse in wall mile 16",United Kingdom
The vallum between the field boundary south east of Heads Wood and the A6071 road in wall mile 57,United Kingdom
"The vallum between the road to Garthside and the track east of Castlesteads in wall miles 54, 55 and 56",United Kingdom
The vallum between the road to Laversdale at Oldwall and Baron's Dike in wall miles 59 and 60,United Kingdom
"The vallum between the road to Steel Rigg car park and the road in Caw Gap in wall miles 39, 40 and 41",United Kingdom
Thelwall Viaduct,United Kingdom
Thorburn Museum & Gallery,United Kingdom
Thornbury and District Museum,United Kingdom
Thorney Heritage Museum,United Kingdom
Thorpe Park,United Kingdom
Threave House,United Kingdom
Throp Roman fortlet,United Kingdom
Thursford Collection,United Kingdom
Thurso Heritage Museum,United Kingdom
Tickford Bridge,United Kingdom
Tigh Hughags Gallery,United Kingdom
Tigh Iain Dhonnchaidh/cleadale Crofting Museum,United Kingdom
Time Trap Museum,United Kingdom
Timehouse: The Timetravellers Museum & Narnia Totnes Shop,United Kingdom
Tin Shed Museum,United Kingdom
Tingwall Agricultural Museum,United Kingdom
Tinsley Viaduct,United Kingdom
Todmorden Toy & Model Museum,United Kingdom
Tolbooth Museum,United Kingdom
Tolgus Tin,United Kingdom
"Toll House, Conwy Suspension Bridge",United Kingdom
Tollcross Museum,United Kingdom
Tolpuddle Martyrs Museum,United Kingdom
Tom Brown’s School Museum,United Kingdom
Tom Mathias Museum,United Kingdom
Tom Tower,United Kingdom
Tom Varley Museum of Steam,United Kingdom
Tonge Moor Textile Machinery Museum,United Kingdom
Tongland Bridge,United Kingdom
Tooting Bec,United Kingdom
Tooting Broadway tube station,United Kingdom
Toppesfield Museum of The Working Horse,United Kingdom
Topsham Museum,United Kingdom
Torbay Aircraft Museum,United Kingdom
Torridge Bridge,United Kingdom
Totley Tunnel,United Kingdom
Totnes Motor Museum,United Kingdom
Tottenham Court Road,United Kingdom
Tottenham Court Road station,United Kingdom
Tottenham Hale station,United Kingdom
Totteridge and Whetstone tube station,United Kingdom
Touchstones Rochdale,United Kingdom
Tower 42,United Kingdom
Tower 73 Invasion And Coastal Defence Museum,United Kingdom
Tower Bridge,United Kingdom
Tower Hill tube station,United Kingdom
Tower Museum,United Kingdom
Tower Museum Bassingbourn,United Kingdom
Tower of London,United Kingdom
Town Bridge,United Kingdom
Town Hall,United Kingdom
Town Hall Civic Plate Collection,United Kingdom
Town House Museum of Lynn Life,United Kingdom
Towneley Hall Art Gallery And Museum,United Kingdom
Tradeston Bridge,United Kingdom
"Traditional Heritage Museum, University Of Sheffield",United Kingdom
Treadgold Industrial Heritage Museum,United Kingdom
Treasures Of The Earth,United Kingdom
Tredegar House Museum,United Kingdom
Tredegar Local History Museum,United Kingdom
Treffry Viaduct,United Kingdom
Tregaron Kite Centre & Museum,United Kingdom
Tregonning and Gwinear Mining Districts with Trewavas,United Kingdom
Trenance Cottages Museum,United Kingdom
Trenchard Museum,United Kingdom
Trent Bridge,United Kingdom
Trinity Bridge,United Kingdom
Trinity House National Lighthouse Museum,United Kingdom
Trues Yard Fisherfolk Museum,United Kingdom
Truro Cathedral,United Kingdom
Tubwell Row Museum,United Kingdom
Tudor House Museum (Braintree),United Kingdom
Tudor Merchant's House Museum,United Kingdom
Tufnell Park tube station,United Kingdom
Tullibody Heritage Museum,United Kingdom
Tunbridge Wells Museum & Art Gallery,United Kingdom
Turner Museum of Glass,United Kingdom
Turnham Green tube station,United Kingdom
Turnpike Lane tube station,United Kingdom
"Tutankhamun Exhibition, Dorchester",United Kingdom
Tutbury Museum,United Kingdom
Tweed Bridge,United Kingdom
Twice Brewed Roman temporary camp,United Kingdom
Twickenham Stadium,United Kingdom
Twin Sails Bridge,United Kingdom
Twinings Museum,United Kingdom
Twizel Bridge,United Kingdom
Ty Ebbw Fach Heritage Centre,United Kingdom
Ty Twt Dolls House And Toy Museum,United Kingdom
Tymperleys Clock Museum,United Kingdom
Tyne Bridge,United Kingdom
Tyne Tunnel,United Kingdom
Tyne pedestrian and cyclist tunnel,United Kingdom
Tynecastle Park,United Kingdom
Tynemouth Toy Museum,United Kingdom
Tynemouth Volunteer Life Brigade Watch House Museum,United Kingdom
Type Museum,United Kingdom
Tyrwhitt Drake Museum of Carriages,United Kingdom
Tyseley Locomotive Works,United Kingdom
Tŷ Crwn,United Kingdom
Tŷ Gwyn Bronze Bell Museum,United Kingdom
Tŷ Mawr Wybrnant Museum,United Kingdom
Tŷ Siamas,United Kingdom
Uig Heritage Centre,United Kingdom
Ullapool Museum,United Kingdom
Ulster Aviation Society,United Kingdom
Ulster Folk and Transport Museum,United Kingdom
Ulster Hall,United Kingdom
Ulster Museum,United Kingdom
Ulster Rugby Museum,United Kingdom
Under Fire Museum,United Kingdom
Unilever House,United Kingdom
Union Bridge,United Kingdom
Union Canal,United Kingdom
"University Of Aberdeen, Zoology Department Museum",United Kingdom
University Of Nottingham Museum,United Kingdom
"University Of St Andrews, Bell Pettigrew Museum",United Kingdom
University of Bristol Theatre Collection,United Kingdom
University of Dundee Museum Collections,United Kingdom
University of Oxford,United Kingdom
University of South Wales Art Collection Museum,United Kingdom
"University of Wales, Trinity St David Museum",United Kingdom
Unst Boat Haven,United Kingdom
Unst Heritage Centre,United Kingdom
Upney tube station,United Kingdom
Upperlands Heritage Museum,United Kingdom
Upton Park tube station,United Kingdom
Urbis,United Kingdom
Urquhart Castle Visitor Centre,United Kingdom
Urras Eachdraidh Sgire Bhearnaraidh,United Kingdom
Us Grant Ancestral Homeland,United Kingdom
Usk Rural Life Museum,United Kingdom
